Interval Start Date/Time,Net Consumption (kWh),Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2022-02-05,19.43,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-05,2022.0,2.0,5.0,†,5.5,,-4.5,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,26.0,,,,,
2022-02-06,17.62,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-06,2022.0,2.0,6.0,†,5.0,,-1.0,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,25.0,,,,,
2022-02-07,14.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-07,2022.0,2.0,7.0,†,9.5,,-2.0,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,24.0,,,,,
2022-02-08,11.41,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-08,2022.0,2.0,8.0,†,5.0,,1.0,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,19.0,,,,,
2022-02-09,12.74,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-09,2022.0,2.0,9.0,†,4.0,,-1.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2022-02-10,12.26,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-10,2022.0,2.0,10.0,†,9.0,,-1.5,,3.8,,14.2,,0.0,,0.4,,0.0,,0.4,,17.0,,,,,
2022-02-11,13.33,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-11,2022.0,2.0,11.0,†,5.0,,-2.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2022-02-12,18.9,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-12,2022.0,2.0,12.0,†,1.0,,-7.0,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2022-02-13,18.37,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-13,2022.0,2.0,13.0,†,3.0,,-5.0,,-1.0,,19.0,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2022-02-14,13.6,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-14,2022.0,2.0,14.0,†,4.0,,0.0,,2.0,,16.0,,0.0,,1.6,,0.0,,1.6,,16.0,,,,,
2022-02-15,13.56,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-15,2022.0,2.0,15.0,†,6.5,,0.0,,3.3,,14.7,,0.0,,3.4,,0.0,,3.4,,16.0,,,,,
2022-02-16,10.1,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-16,2022.0,2.0,16.0,†,5.0,,0.0,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,14.0,,,,,
2022-02-17,10.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-17,2022.0,2.0,17.0,†,8.0,,-1.5,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,14.0,,,,,
2022-02-18,11.42,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-18,2022.0,2.0,18.0,†,8.0,,3.0,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,12.0,,,,,
2022-02-19,13.14,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-19,2022.0,2.0,19.0,†,7.0,,2.5,,4.8,,13.2,,0.0,,2.8,,0.6,,3.4,,8.0,,,,,
2022-02-20,13.85,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-20,2022.0,2.0,20.0,†,3.0,,-2.5,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,4.0,,,,,
2022-02-21,20.02,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-21,2022.0,2.0,21.0,†,-11.0,,-13.0,,-12.0,,30.0,,0.0,,0.0,,0.0,,0.0,,3.0,,,,,
2022-02-22,22.81,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-22,2022.0,2.0,22.0,†,-10.0,,-16.0,,-13.0,,31.0,,0.0,,0.0,,0.0,,0.0,,3.0,,,,,
2022-02-23,22.35,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-23,2022.0,2.0,23.0,†,-8.5,,-17.5,,-13.0,,31.0,,0.0,,0.0,,2.4,,2.4,,3.0,,,,,
2022-02-24,18.57,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-24,2022.0,2.0,24.0,†,-5.0,,-14.0,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,6.0,,,,,
2022-02-25,24.36,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-25,2022.0,2.0,25.0,†,-2.5,,-13.5,,-8.0,,26.0,,0.0,,0.0,,0.0,,0.0,,6.0,,,,,
2022-02-26,19.37,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-26,2022.0,2.0,26.0,†,0.5,,-7.0,,-3.3,,21.3,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
2022-02-27,16.2,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-27,2022.0,2.0,27.0,†,5.0,,-2.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
2022-02-28,12.31,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-02-28,2022.0,2.0,28.0,†,3.5,,1.0,,2.3,,15.7,,0.0,,5.2,,0.0,,5.2,,3.0,,,,,
2022-03-01,14.88,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-01,2022.0,3.0,1.0,†,8.0,,0.0,,4.0,,14.0,,0.0,,1.8,,0.0,,1.8,,2.0,,,,,
2022-03-02,11.6,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-02,2022.0,3.0,2.0,†,5.0,,0.5,,2.8,,15.2,,0.0,,2.6,,0.0,,2.6,,0.0,,,,,
2022-03-03,9.38,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-03,2022.0,3.0,3.0,†,6.0,,0.5,,3.3,,14.7,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
2022-03-04,9.49,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-04,2022.0,3.0,4.0,†,7.5,,-1.0,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-05,15.63,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-05,2022.0,3.0,5.0,†,5.0,,-2.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-06,15.7,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-06,2022.0,3.0,6.0,†,8.0,,-2.0,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-07,11.26,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-07,2022.0,3.0,7.0,†,9.0,,0.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-08,9.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-08,2022.0,3.0,8.0,†,3.0,,-3.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-09,12.35,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-09,2022.0,3.0,9.0,†,-0.5,,-8.0,,-4.3,,22.3,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-10,14.05,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-10,2022.0,3.0,10.0,†,2.0,,-8.0,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-11,12.74,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-11,2022.0,3.0,11.0,†,0.0,,-2.0,,-1.0,,19.0,,0.0,,0.0,,1.2,,1.2,,0.0,,,,,
2022-03-12,14.28,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-12,2022.0,3.0,12.0,†,3.0,,-2.5,,0.3,,17.7,,0.0,,2.2,,0.0,,2.2,,1.0,,,,,
2022-03-13,14.81,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-13,2022.0,3.0,13.0,†,8.5,,-0.5,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-14,9.94,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-14,2022.0,3.0,14.0,†,12.0,,5.0,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-15,8.93,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-15,2022.0,3.0,15.0,†,10.0,,2.0,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-16,9.0,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-16,2022.0,3.0,16.0,†,11.0,,0.0,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-17,8.08,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-17,2022.0,3.0,17.0,†,4.0,,1.5,,2.8,,15.2,,0.0,,3.2,,0.0,,3.2,,0.0,,,,,
2022-03-18,9.04,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-18,2022.0,3.0,18.0,†,6.0,,-3.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-19,12.51,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-19,2022.0,3.0,19.0,†,10.0,,2.0,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-20,10.75,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-20,2022.0,3.0,20.0,†,6.5,,-2.0,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-21,8.18,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-21,2022.0,3.0,21.0,†,10.0,,0.0,,5.0,,13.0,,0.0,,2.8,,0.0,,2.8,,0.0,,,,,
2022-03-22,9.65,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-22,2022.0,3.0,22.0,†,7.5,,3.0,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-23,8.31,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-23,2022.0,3.0,23.0,†,15.0,,4.0,,9.5,,8.5,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
2022-03-24,7.75,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-24,2022.0,3.0,24.0,†,9.0,,-1.5,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-25,8.41,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-25,2022.0,3.0,25.0,†,12.0,,3.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-26,10.73,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-26,2022.0,3.0,26.0,†,9.5,,3.0,,6.3,,11.7,,0.0,,2.0,,0.0,,2.0,,0.0,,,,,
2022-03-27,11.56,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-27,2022.0,3.0,27.0,†,9.0,,-1.5,,3.8,,14.2,,0.0,,3.4,,0.0,,3.4,,0.0,,,,,
2022-03-28,7.84,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-28,2022.0,3.0,28.0,†,10.0,,5.0,,7.5,,10.5,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
2022-03-29,9.95,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-29,2022.0,3.0,29.0,†,13.0,,-1.0,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-03-30,8.51,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-30,2022.0,3.0,30.0,†,8.0,,4.5,,6.3,,11.7,,0.0,,5.0,,0.0,,5.0,,0.0,,,,,
2022-03-31,7.35,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-03-31,2022.0,3.0,31.0,†,8.5,,0.0,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-01,8.71,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-01,2022.0,4.0,1.0,†,9.0,,0.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-02,9.45,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-02,2022.0,4.0,2.0,†,11.0,,3.0,,7.0,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-03,10.41,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-03,2022.0,4.0,3.0,†,12.0,,3.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-04,10.54,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-04,2022.0,4.0,4.0,†,10.0,,5.5,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-05,8.15,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-05,2022.0,4.0,5.0,†,9.0,,2.5,,5.8,,12.2,,0.0,,1.6,,0.0,,1.6,,0.0,,,,,
2022-04-06,6.08,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-06,2022.0,4.0,6.0,†,9.0,,-3.0,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-07,6.08,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-07,2022.0,4.0,7.0,†,14.0,,5.0,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-08,7.7,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-08,2022.0,4.0,8.0,†,11.5,,7.0,,9.3,,8.7,,0.0,,3.5,,0.0,,3.5,,0.0,,,,,
2022-04-09,8.05,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-09,2022.0,4.0,9.0,†,3.5,,-2.0,,0.8,,17.2,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
2022-04-10,10.59,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-10,2022.0,4.0,10.0,†,6.0,,-4.0,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-11,10.06,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-11,2022.0,4.0,11.0,†,6.5,,-4.0,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-12,5.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-12,2022.0,4.0,12.0,†,6.0,,-2.0,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-13,6.61,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-13,2022.0,4.0,13.0,†,5.0,,-2.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-14,10.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-14,2022.0,4.0,14.0,†,6.0,,-5.0,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-15,8.72,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-15,2022.0,4.0,15.0,†,7.5,,-2.5,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-16,9.49,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-16,2022.0,4.0,16.0,†,9.0,,-4.0,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-17,9.25,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-17,2022.0,4.0,17.0,†,10.0,,-1.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-18,9.29,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-18,2022.0,4.0,18.0,†,7.0,,2.5,,4.8,,13.2,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
2022-04-19,7.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-19,2022.0,4.0,19.0,†,9.0,,3.0,,6.0,,12.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
2022-04-20,6.3,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-20,2022.0,4.0,20.0,†,12.0,,-2.0,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-21,7.25,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-21,2022.0,4.0,21.0,†,11.0,,2.0,,6.5,,11.5,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
2022-04-22,7.33,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-22,2022.0,4.0,22.0,†,14.0,,2.5,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-23,9.02,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-23,2022.0,4.0,23.0,†,16.5,,2.0,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-24,9.12,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-24,2022.0,4.0,24.0,†,18.0,,2.5,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-25,7.94,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-25,2022.0,4.0,25.0,†,14.0,,7.0,,10.5,,7.5,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
2022-04-26,6.69,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-26,2022.0,4.0,26.0,†,12.0,,4.0,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-27,6.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-27,2022.0,4.0,27.0,†,11.0,,0.0,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-28,9.17,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-28,2022.0,4.0,28.0,†,11.0,,0.0,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-29,6.44,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-29,2022.0,4.0,29.0,†,13.0,,3.0,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-04-30,7.54,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-04-30,2022.0,4.0,30.0,†,12.0,,5.5,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-01,8.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-01,2022.0,5.0,1.0,†,16.5,,4.0,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-02,9.63,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-02,2022.0,5.0,2.0,†,17.0,,7.5,,12.3,,5.7,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
2022-05-03,5.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-03,2022.0,5.0,3.0,†,17.0,,7.0,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-04,7.76,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-04,2022.0,5.0,4.0,†,12.0,,8.0,,10.0,,8.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
2022-05-05,6.34,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-05,2022.0,5.0,5.0,†,11.0,,7.0,,9.0,,9.0,,0.0,,9.2,,0.0,,9.2,,0.0,,,,,
2022-05-06,7.28,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-06,2022.0,5.0,6.0,†,14.0,,4.5,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-07,8.91,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-07,2022.0,5.0,7.0,†,12.5,,4.0,,8.3,,9.7,,0.0,,8.8,,0.0,,8.8,,0.0,,,,,
2022-05-08,11.87,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-08,2022.0,5.0,8.0,†,8.0,,1.0,,4.5,,13.5,,0.0,,6.2,,0.0,,6.2,,0.0,,,,,
2022-05-09,6.24,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-09,2022.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,5.87,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-10,2022.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,6.52,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-11,2022.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,6.63,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-12,2022.0,5.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13,7.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-13,2022.0,5.0,13.0,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,8.37,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-14,2022.0,5.0,14.0,†,13.0,,2.0,,7.5,,10.5,,0.0,,1.6,,0.0,,1.6,,0.0,,,,,
2022-05-15,7.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-15,2022.0,5.0,15.0,†,12.0,,6.0,,9.0,,9.0,,0.0,,2.0,,0.0,,2.0,,0.0,,,,,
2022-05-16,7.61,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-16,2022.0,5.0,16.0,†,17.0,,7.0,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-17,8.97,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-17,2022.0,5.0,17.0,†,12.0,,4.0,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-18,9.0,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-18,2022.0,5.0,18.0,†,12.0,,4.5,,8.3,,9.7,,0.0,,10.8,,0.0,,10.8,,0.0,,,,,
2022-05-19,6.31,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-19,2022.0,5.0,19.0,†,12.5,,2.0,,7.3,,10.7,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
2022-05-20,7.83,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-20,2022.0,5.0,20.0,†,13.0,,3.5,,8.3,,9.7,,0.0,,3.4,,0.0,,3.4,,0.0,,,,,
2022-05-21,8.14,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-21,2022.0,5.0,21.0,†,17.0,,3.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-22,8.5,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-22,2022.0,5.0,22.0,†,20.0,,5.0,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-23,10.18,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-23,2022.0,5.0,23.0,†,15.0,,9.0,,12.0,,6.0,,0.0,,2.4,,0.0,,2.4,,0.0,,,,,
2022-05-24,8.8,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-24,2022.0,5.0,24.0,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,9.97,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-25,2022.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,9.93,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-26,2022.0,5.0,26.0,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,10.86,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-27,2022.0,5.0,27.0,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,9.09,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-28,2022.0,5.0,28.0,†,20.0,,4.0,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-29,10.47,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-29,2022.0,5.0,29.0,†,19.0,,7.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-30,12.01,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-30,2022.0,5.0,30.0,†,20.0,,6.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-05-31,10.78,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-05-31,2022.0,5.0,31.0,†,18.0,,10.0,,14.0,,4.0,,0.0,,7.6,,0.0,,7.6,,0.0,,,,,
2022-06-01,9.35,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-01,2022.0,6.0,1.0,†,20.0,,7.5,,13.8,,4.2,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
2022-06-02,10.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-02,2022.0,6.0,2.0,†,17.5,,10.5,,14.0,,4.0,,0.0,,8.0,,0.0,,8.0,,0.0,,,,,
2022-06-03,8.7,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-03,2022.0,6.0,3.0,†,15.5,,10.0,,12.8,,5.2,,0.0,,12.2,,0.0,,12.2,,0.0,,,,,
2022-06-04,10.44,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-04,2022.0,6.0,4.0,†,18.0,,6.0,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-05,11.32,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-05,2022.0,6.0,5.0,†,18.0,,11.0,,14.5,,3.5,,0.0,,2.4,,0.0,,2.4,,0.0,,,,,
